"row_ID","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","YEAR_earliest","YEAR_latest","Repeats","ValueType","Method","SurveyedArea","LAT","LONG","lat_grid","lon_grid","gridcell","Region","FRic","FEve","SR","FDis","qual.FRic","AlpArc","AZONE","ELEV","MOISTURE","TempSeas","TempMaxSum","TempMinWin","TempAvSum","TempAvWin","PrecipAnn","PrecipSeas","SnowAnn","permafrost","ShrubCover","GraminoidCover","ForbCover","PlotDominatingFG","Duration"
50,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5:1999","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl5",1999,1999,2008,4,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",18.3195896621207,0.410691708691152,9,2.50281749590369,0.803872701062809,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",73.2558139534883,24.4186046511628,2.32558139534884,"Shrub-Dominated",9
51,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5:2005","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl5",2005,1999,2008,4,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",16.6956228781181,0.615608950889194,9,2.2174761330716,0.771535422871871,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",89.4736842105264,4.3859649122807,6.14035087719298,"Shrub-Dominated",9
52,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5:2007","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl5",2007,1999,2008,4,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",21.0896026393491,0.570687772673213,9,2.28861772729925,0.799691013693444,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",91.0891089108911,5.94059405940594,2.97029702970297,"Shrub-Dominated",9
53,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5:2008","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl5",2008,1999,2008,4,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",21.1878398671269,0.470802676764956,10,1.71467243373006,0.893149418315177,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",90.5263157894737,5.26315789473684,4.21052631578947,"Shrub-Dominated",9
54,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl6:1999","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl6","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl6",1999,1999,2008,3,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",28.5587368259459,0.659622659166959,13,2.98671159306873,0.752256526992869,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",61.7391304347826,37.3913043478261,0.869565217391304,"Shrub-Dominated",9
55,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl6:2005","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl6","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl6",2005,1999,2008,3,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",22.454558573278,0.768143030410484,9,2.65246916574804,0.829938130449321,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",82.6530612244898,16.3265306122449,1.02040816326531,"Shrub-Dominated",9
56,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl6:2008","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl6","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl6",2008,1999,2008,3,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",24.0041952927378,0.735347902787494,10,2.96172543394839,0.771535001549808,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",68.6274509803922,31.3725490196078,0,"Shrub-Dominated",9
57,"ABISKO:PEATLAND:AA1:2000","ABISKO:PEATLAND:AA1","ABISKO:PEATLAND","ABISKO","PEATLAND","AA1",2000,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.134957950015,0.62135196167652,8,1.94992288324428,0.881920548300774,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",91.1694510739857,2.14797136038186,6.68257756563246,"Shrub-Dominated",13
58,"ABISKO:PEATLAND:AA1:2002","ABISKO:PEATLAND:AA1","ABISKO:PEATLAND","ABISKO","PEATLAND","AA1",2002,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",20.0585082465106,0.284714184033078,8,2.27065445672566,0.88219732185926,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",91.875,1.66666666666667,6.45833333333333,"Shrub-Dominated",13
59,"ABISKO:PEATLAND:AA1:2004","ABISKO:PEATLAND:AA1","ABISKO:PEATLAND","ABISKO","PEATLAND","AA1",2004,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",13.9984885720522,0.71208225987566,7,2.23259662072401,0.85666667266443,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",92.3404255319149,2.5531914893617,5.1063829787234,"Shrub-Dominated",13
60,"ABISKO:PEATLAND:AA1:2008","ABISKO:PEATLAND:AA1","ABISKO:PEATLAND","ABISKO","PEATLAND","AA1",2008,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",13.9984885720522,0.777128915413912,7,2.43867296874323,0.85666667266443,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",88.7058823529412,3.05882352941176,8.23529411764706,"Shrub-Dominated",13
61,"ABISKO:PEATLAND:AA1:2013","ABISKO:PEATLAND:AA1","ABISKO:PEATLAND","ABISKO","PEATLAND","AA1",2013,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.134957950015,0.584663634876508,8,1.98398380296384,0.881920548300774,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",92.5925925925926,1.34680134680135,6.06060606060606,"Shrub-Dominated",13
62,"ABISKO:PEATLAND:AA2:2000","ABISKO:PEATLAND:AA2","ABISKO:PEATLAND","ABISKO","PEATLAND","AA2",2000,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.3871028035374,0.536531413748561,7,2.08180476864491,0.901435189461233,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",86.1575178997613,4.77326968973747,9.06921241050119,"Shrub-Dominated",13
63,"ABISKO:PEATLAND:AA2:2002","ABISKO:PEATLAND:AA2","ABISKO:PEATLAND","ABISKO","PEATLAND","AA2",2002,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.2253163979487,0.466400232293658,8,1.61949832598225,0.826030900896309,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",87.4074074074074,3.20987654320988,9.38271604938272,"Shrub-Dominated",13
64,"ABISKO:PEATLAND:AA2:2004","ABISKO:PEATLAND:AA2","ABISKO:PEATLAND","ABISKO","PEATLAND","AA2",2004,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",12.6993392380586,0.67667953794112,6,2.20880493886709,0.9474313608318,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",82.74231678487,5.91016548463357,11.3475177304965,"Shrub-Dominated",13
65,"ABISKO:PEATLAND:AA2:2006","ABISKO:PEATLAND:AA2","ABISKO:PEATLAND","ABISKO","PEATLAND","AA2",2006,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.2253163979487,0.518925988510787,8,1.80760105163287,0.826030900896309,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",83.7962962962963,4.16666666666667,12.037037037037,"Shrub-Dominated",13
66,"ABISKO:PEATLAND:AA2:2008","ABISKO:PEATLAND:AA2","ABISKO:PEATLAND","ABISKO","PEATLAND","AA2",2008,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.3871028035374,0.633437493045204,7,1.97268467448355,0.901435189461233,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",87.0098039215686,6.12745098039216,6.86274509803922,"Shrub-Dominated",13
67,"ABISKO:PEATLAND:AA2:2013","ABISKO:PEATLAND:AA2","ABISKO:PEATLAND","ABISKO","PEATLAND","AA2",2013,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.2253163979487,0.410590838264068,8,2.09470861868465,0.826030900896309,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",78.8288288288288,5.40540540540541,15.7657657657658,"Shrub-Dominated",13
68,"ABISKO:PEATLAND:AA3:2000","ABISKO:PEATLAND:AA3","ABISKO:PEATLAND","ABISKO","PEATLAND","AA3",2000,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",20.0585082465106,0.225943919693191,8,2.14261331175031,0.88219732185926,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",91.4634146341463,0.914634146341463,7.6219512195122,"Shrub-Dominated",13
69,"ABISKO:PEATLAND:AA3:2002","ABISKO:PEATLAND:AA3","ABISKO:PEATLAND","ABISKO","PEATLAND","AA3",2002,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",20.0585082465106,0.217597000711475,8,2.41453884005648,0.88219732185926,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",86.5051903114187,1.03806228373702,12.4567474048443,"Shrub-Dominated",13
70,"ABISKO:PEATLAND:AA3:2004","ABISKO:PEATLAND:AA3","ABISKO:PEATLAND","ABISKO","PEATLAND","AA3",2004,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",16.6263323138715,0.606005503298774,7,2.09991878756863,0.90730537538729,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",86.4306784660767,0,13.5693215339233,"Shrub-Dominated",13
71,"ABISKO:PEATLAND:AA3:2006","ABISKO:PEATLAND:AA3","ABISKO:PEATLAND","ABISKO","PEATLAND","AA3",2006,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",13.9984885720522,0.631307188029299,7,2.30995250676225,0.85666667266443,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",90.9722222222222,1.04166666666667,7.98611111111111,"Shrub-Dominated",13
72,"ABISKO:PEATLAND:AA3:2008","ABISKO:PEATLAND:AA3","ABISKO:PEATLAND","ABISKO","PEATLAND","AA3",2008,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",20.0585082465106,0.31783354971873,8,2.45110756328718,0.88219732185926,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",86.7830423940149,1.74563591022444,11.4713216957606,"Shrub-Dominated",13
73,"ABISKO:PEATLAND:AA3:2013","ABISKO:PEATLAND:AA3","ABISKO:PEATLAND","ABISKO","PEATLAND","AA3",2013,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.8118103502938,0.385345218695066,9,2.0598408771095,0.815293429290147,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",84.1530054644809,3.82513661202186,12.0218579234973,"Shrub-Dominated",13
74,"ABISKO:PEATLAND:AA4:2000","ABISKO:PEATLAND:AA4","ABISKO:PEATLAND","ABISKO","PEATLAND","AA4",2000,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.2253163979487,0.583542974830028,8,1.63920953839337,0.826030900896309,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",87.9888268156424,6.14525139664805,5.8659217877095,"Shrub-Dominated",13
75,"ABISKO:PEATLAND:AA4:2004","ABISKO:PEATLAND:AA4","ABISKO:PEATLAND","ABISKO","PEATLAND","AA4",2004,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",12.6993392380586,0.53389614167086,6,2.06488182419599,0.9474313608318,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",85.5384615384615,2.76923076923077,11.6923076923077,"Shrub-Dominated",13
76,"ABISKO:PEATLAND:AA4:2006","ABISKO:PEATLAND:AA4","ABISKO:PEATLAND","ABISKO","PEATLAND","AA4",2006,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",16.6313027113762,0.425028125433819,7,1.7311820733246,0.889529150329537,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",87.9084967320262,0.980392156862745,11.1111111111111,"Shrub-Dominated",13
77,"ABISKO:PEATLAND:AA4:2008","ABISKO:PEATLAND:AA4","ABISKO:PEATLAND","ABISKO","PEATLAND","AA4",2008,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.3871028035374,0.417887123457911,7,2.46629018385559,0.901435189461233,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",80.0711743772242,3.20284697508897,16.7259786476868,"Shrub-Dominated",13
78,"ABISKO:PEATLAND:AA4:2013","ABISKO:PEATLAND:AA4","ABISKO:PEATLAND","ABISKO","PEATLAND","AA4",2013,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.3871028035374,0.409350597321453,7,2.72317268239402,0.901435189461233,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",70.3125,4.16666666666667,25.5208333333333,"Shrub-Dominated",13
79,"ABISKO:PEATLAND:AA5:2000","ABISKO:PEATLAND:AA5","ABISKO:PEATLAND","ABISKO","PEATLAND","AA5",2000,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.134957950015,0.60545618877917,8,1.90324499984823,0.881920548300774,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",95.5729166666667,1.82291666666667,2.60416666666667,"Shrub-Dominated",13
80,"ABISKO:PEATLAND:AA5:2002","ABISKO:PEATLAND:AA5","ABISKO:PEATLAND","ABISKO","PEATLAND","AA5",2002,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.134957950015,0.648172961341164,8,2.1058993779878,0.881920548300774,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",91.2162162162162,2.7027027027027,6.08108108108108,"Shrub-Dominated",13
81,"ABISKO:PEATLAND:AA5:2004","ABISKO:PEATLAND:AA5","ABISKO:PEATLAND","ABISKO","PEATLAND","AA5",2004,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",13.9984885720522,0.782977294477075,7,2.38321754142702,0.85666667266443,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",93.8914027149321,2.03619909502262,4.07239819004525,"Shrub-Dominated",13
82,"ABISKO:PEATLAND:AA5:2006","ABISKO:PEATLAND:AA5","ABISKO:PEATLAND","ABISKO","PEATLAND","AA5",2006,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",20.0585082465106,0.198846420279175,8,2.10726886421043,0.88219732185926,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",93.9534883720931,0.930232558139535,5.11627906976744,"Shrub-Dominated",13
83,"ABISKO:PEATLAND:AA5:2008","ABISKO:PEATLAND:AA5","ABISKO:PEATLAND","ABISKO","PEATLAND","AA5",2008,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.8118103502938,0.223305090432734,9,1.81045841632006,0.815293429290147,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",93.75,1.62037037037037,4.62962962962963,"Shrub-Dominated",13
84,"ABISKO:PEATLAND:AA5:2013","ABISKO:PEATLAND:AA5","ABISKO:PEATLAND","ABISKO","PEATLAND","AA5",2013,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.8092518039278,0.346543440671556,10,1.82261198241249,0.782071021150836,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",89.4736842105264,1.38504155124654,9.14127423822715,"Shrub-Dominated",13
85,"ABISKO:lower_forest:ALFc1:1999","ABISKO:lower_forest:ALFc1","ABISKO:lower_forest","ABISKO","lower_forest","ALFc1",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",8.41394509413286,0.150896604027838,5,2.77974945107292,0.993032571576238,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",74.4444444444445,25.5555555555556,0,"Shrub-Dominated",10
86,"ABISKO:lower_forest:ALFc1:2009","ABISKO:lower_forest:ALFc1","ABISKO:lower_forest","ABISKO","lower_forest","ALFc1",2009,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",8.41394509413286,0.23033487079887,5,2.21782975301404,0.993032571576238,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",98.7341772151899,1.26582278481013,0,"Shrub-Dominated",10
87,"ABISKO:lower_forest:ALFc2:1999","ABISKO:lower_forest:ALFc2","ABISKO:lower_forest","ABISKO","lower_forest","ALFc2",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",11.5969425814284,0.66606045634603,6,2.54782152150929,0.942374127813332,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",77.4193548387097,22.5806451612903,0,"Shrub-Dominated",10
88,"ABISKO:lower_forest:ALFc2:2009","ABISKO:lower_forest:ALFc2","ABISKO:lower_forest","ABISKO","lower_forest","ALFc2",2009,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",5.72287329285587,0.688298602669327,4,1.82231703065749,1,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",95,5,0,"Shrub-Dominated",10
89,"ABISKO:lower_forest:ALFc3:1999","ABISKO:lower_forest:ALFc3","ABISKO:lower_forest","ABISKO","lower_forest","ALFc3",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",20.9305915293104,0.428677890392237,8,2.40141448076971,0.88129187064892,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",58.75,30,11.25,"Shrub-Dominated",10
90,"ABISKO:lower_forest:ALFc3:2009","ABISKO:lower_forest:ALFc3","ABISKO:lower_forest","ABISKO","lower_forest","ALFc3",2009,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",13.4850077805128,0.703119286225425,7,2.37046144477745,0.923925706778119,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",82.8947368421053,13.8157894736842,3.28947368421053,"Shrub-Dominated",10
91,"ABISKO:lower_forest:ALFc4:1999","ABISKO:lower_forest:ALFc4","ABISKO:lower_forest","ABISKO","lower_forest","ALFc4",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",17.5667677231898,0.521856910668605,8,1.60932525117683,0.855895542786663,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",43.8775510204081,50,6.12244897959184,"None",10
92,"ABISKO:lower_forest:ALFc4:2009","ABISKO:lower_forest:ALFc4","ABISKO:lower_forest","ABISKO","lower_forest","ALFc4",2009,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",8.69737497476824,0.646389736614755,5,1.92541704973576,0.945270268895093,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",89.7727272727273,10.2272727272727,0,"Shrub-Dominated",10
93,"ABISKO:lower_forest:ALFc5:1999","ABISKO:lower_forest:ALFc5","ABISKO:lower_forest","ABISKO","lower_forest","ALFc5",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",29.684162139282,0.417034323892212,12,1.61290662816101,0.817108920229493,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",47.4358974358975,48.7179487179487,3.84615384615385,"None",10
94,"ABISKO:lower_forest:ALFc5:2009","ABISKO:lower_forest:ALFc5","ABISKO:lower_forest","ABISKO","lower_forest","ALFc5",2009,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",5.72287329285587,0.567803115301346,4,1.62430610355962,1,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",98.3050847457627,1.69491525423729,0,"Shrub-Dominated",10
96,"ABISKO:lower_tundra:ALTc2:1999","ABISKO:lower_tundra:ALTc2","ABISKO:lower_tundra","ABISKO","lower_tundra","ALTc2",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3244,18.8417,68,18.5,"68_18.5","Eurasia",5.11925778386527,0.575415204987917,4,1.0501620510467,1,"Arctic","LOW",545,NA,8679,15.4,-15.3,11.2,-12.1,455,29,295,"none",100,0,0,"Shrub-Dominated",10
97,"ABISKO:lower_tundra:ALTc2:2009","ABISKO:lower_tundra:ALTc2","ABISKO:lower_tundra","ABISKO","lower_tundra","ALTc2",2009,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3244,18.8417,68,18.5,"68_18.5","Eurasia",8.70672532902858,0.483769160147819,6,1.91581146462789,0.952697186764367,"Arctic","LOW",545,NA,8679,15.4,-15.3,11.2,-12.1,455,29,295,"none",94.4444444444444,0,5.55555555555556,"Shrub-Dominated",10
100,"ABISKO:lower_tundra:ALTc5:1999","ABISKO:lower_tundra:ALTc5","ABISKO:lower_tundra","ABISKO","lower_tundra","ALTc5",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3244,18.8417,68,18.5,"68_18.5","Eurasia",NA,0.427821942546784,3,1.2396074986194,NA,"Arctic","LOW",545,NA,8679,15.4,-15.3,11.2,-12.1,455,29,295,"none",100,0,0,"Shrub-Dominated",10
101,"ABISKO:lower_tundra:ALTc5:2009","ABISKO:lower_tundra:ALTc5","ABISKO:lower_tundra","ABISKO","lower_tundra","ALTc5",2009,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3244,18.8417,68,18.5,"68_18.5","Eurasia",8.34981661381047,0.592767592763809,5,1.11384551904254,0.944574780270211,"Arctic","LOW",545,NA,8679,15.4,-15.3,11.2,-12.1,455,29,295,"none",97.5,2.5,0,"Shrub-Dominated",10
102,"ABISKO:upper_forest:AUFc1:1999","ABISKO:upper_forest:AUFc1","ABISKO:upper_forest","ABISKO","upper_forest","AUFc1",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3145,18.858,68,18.5,"68_18.5","Eurasia",8.41394509413286,0.575509166345466,5,2.44235051106455,0.993032571576238,"Arctic","LOW",600,NA,8671,15.1,-15.6,10.8,-12.4,450,30,288,"none",91.566265060241,8.43373493975904,0,"Shrub-Dominated",10
103,"ABISKO:upper_forest:AUFc1:2009","ABISKO:upper_forest:AUFc1","ABISKO:upper_forest","ABISKO","upper_forest","AUFc1",2009,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3145,18.858,68,18.5,"68_18.5","Eurasia",12.7229415201498,0.500736522737536,6,2.30302394970637,0.928887946615841,"Arctic","LOW",600,NA,8671,15.1,-15.6,10.8,-12.4,450,30,288,"none",72.65625,25.78125,1.5625,"Shrub-Dominated",10
105,"ABISKO:upper_forest:AUFc3:1999","ABISKO:upper_forest:AUFc3","ABISKO:upper_forest","ABISKO","upper_forest","AUFc3",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3145,18.858,68,18.5,"68_18.5","Eurasia",11.5969425814284,0.493785700450405,6,2.65780792811551,0.942374127813332,"Arctic","LOW",600,NA,8671,15.1,-15.6,10.8,-12.4,450,30,288,"none",57.6642335766423,42.3357664233577,0,"Shrub-Dominated",10
106,"ABISKO:upper_forest:AUFc3:2009","ABISKO:upper_forest:AUFc3","ABISKO:upper_forest","ABISKO","upper_forest","AUFc3",2009,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3145,18.858,68,18.5,"68_18.5","Eurasia",25.2659901469519,0.384413049596099,11,2.07219881392366,0.80761940308256,"Arctic","LOW",600,NA,8671,15.1,-15.6,10.8,-12.4,450,30,288,"none",78.6069651741294,11.9402985074627,9.45273631840796,"Shrub-Dominated",10
107,"ABISKO:upper_forest:AUFc4:1999","ABISKO:upper_forest:AUFc4","ABISKO:upper_forest","ABISKO","upper_forest","AUFc4",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3145,18.858,68,18.5,"68_18.5","Eurasia",11.8607048837272,0.812664907173972,6,2.37289756959342,0.926460493682097,"Arctic","LOW",600,NA,8671,15.1,-15.6,10.8,-12.4,450,30,288,"none",70.6766917293233,12.781954887218,16.5413533834586,"Shrub-Dominated",10
