"SiteSubsitePlot","SITE","SUBSITE","PLOT","MOISTURE","LAT","LONG","ELEV","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","TempAvSum","PrecipAnn","FRic_slopes","FEve_slopes","SR_slopes","FDis_slopes","ShrubCover_slopes","GraminoidCover_slopes","ForbCover_slopes","WarmQSlope","PrecSlope"
"ALEXFIORD:DRYAS:Dry.c.6","ALEXFIORD","DRYAS","Dry.c.6","MOIST",78.8719,-75.7826,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.5,130,0.618092437941807,-0.0283856325875078,0.444444444444433,0.0378399567194957,1.9013899816417,-2.30789404668234,0.406504065040639,0.0436227049413513,-0.509243697478998
"ALEXFIORD:DRYAS:Dry.c.7","ALEXFIORD","DRYAS","Dry.c.7","MOIST",78.8719,-75.7826,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.5,130,NA,NA,NA,NA,NA,NA,NA,0.0436227049413513,-0.509243697478998
"ALEXFIORD:DRYAS:Dry.c.8","ALEXFIORD","DRYAS","Dry.c.8","MOIST",78.8719,-75.7826,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.5,130,-0.072832597857908,0.00168872596722701,0.00254452926208653,0.0124732629968008,-0.941618183889496,1.26656660329405,-0.324948419404558,0.0436227049413513,-0.509243697478998
"ALEXFIORD:DRYAS:Dry.c.9","ALEXFIORD","DRYAS","Dry.c.9","MOIST",78.8719,-75.7826,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.5,130,-0.0621141085420965,0.00600933926768864,-0.0647268408551065,0.0342636336452706,-1.43689604084653,1.62803662922428,-0.191140588377742,0.0436227049413513,-0.509243697478998
"ALEXFIORD:FERT:Fert.c.c.13","ALEXFIORD","FERT","Fert.c.c.13","MOIST",78.87107,-75.79107,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.4,132,0.241120187301102,0.000314566888779223,0.0876288659793787,-0.000130502648823512,-0.184120073139315,0.26812528598669,-0.0840052128473736,0.0432960283722865,-0.529411764705889
"ALEXFIORD:FERT:Fert.c.c.21","ALEXFIORD","FERT","Fert.c.c.21","MOIST",78.87107,-75.79107,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.4,132,0.0189878337582916,-0.00225247866034535,0.0268456375838924,-0.0183968355470033,0.390339940488953,-0.270612944988905,-0.119726995500047,0.0432960283722865,-0.529411764705889
"ALEXFIORD:FERT:Fert.c.c.29","ALEXFIORD","FERT","Fert.c.c.29","MOIST",78.87107,-75.79107,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.4,132,-0.117829472023475,-0.00416701891470132,-0.00254452926208653,-0.0161986643003425,0.454019412639813,-0.448477185419664,-0.00554222722014935,0.0432960283722865,-0.529411764705889
"ALEXFIORD:FERT:Fert.c.c.37","ALEXFIORD","FERT","Fert.c.c.37","MOIST",78.87107,-75.79107,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.4,132,-0.107440338826891,0.00103210119202096,-0.010248324793058,-0.00308511651693056,-0.126324994676383,0.120293583635623,0.00603141104076133,0.0432960283722865,-0.529411764705889
"ALEXFIORD:FERT:Fert.c.c.5","ALEXFIORD","FERT","Fert.c.c.5","MOIST",78.87107,-75.79107,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.4,132,0.00311124379492903,-0.0103501661294057,0.0391459074733096,-0.00167082095252746,-0.0801065982822418,0.0379698142013205,0.042136784080917,0.0432960283722865,-0.529411764705889
"ALEXFIORD:MEADOW:Mead.c.10","ALEXFIORD","MEADOW","Mead.c.10","WET",78.87558,-75.80909,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.8,129,-0.367725867250517,0.0302372442603188,-0.199999999999998,0.0817458589005654,0.292618773631433,-0.951832977149434,0.659214203517997,0.0441550204066004,-0.567507002801127
"ALEXFIORD:MEADOW:Mead.c.1","ALEXFIORD","MEADOW","Mead.c.1","WET",78.87558,-75.80909,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.8,129,NA,NA,NA,NA,NA,NA,NA,0.0441550204066004,-0.567507002801127
"ALEXFIORD:MEADOW:Mead.c.2","ALEXFIORD","MEADOW","Mead.c.2","WET",78.87558,-75.80909,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.8,129,NA,NA,NA,NA,NA,NA,NA,0.0441550204066004,-0.567507002801127
"ALEXFIORD:MEADOW:Mead.c.3","ALEXFIORD","MEADOW","Mead.c.3","WET",78.87558,-75.80909,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.8,129,0.371166735805025,-0.000753265959086421,0.111111111111108,-0.00765522508471753,-0.882922109337187,0.580551523947731,0.302370585389446,0.0441550204066004,-0.567507002801127
"ALEXFIORD:MEADOW:Mead.c.7","ALEXFIORD","MEADOW","Mead.c.7","WET",78.87558,-75.80909,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.8,129,-0.977230904953463,0.0194156758079967,-0.333333333333324,0.00156200158251668,0.0936301608645724,-0.809801284924535,0.716171124059945,0.0441550204066004,-0.567507002801127
"ALEXFIORD:MEADOW:Mead.c.9","ALEXFIORD","MEADOW","Mead.c.9","WET",78.87558,-75.80909,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.8,129,NA,NA,NA,NA,NA,NA,NA,0.0441550204066004,-0.567507002801127
"ALEXFIORD:WILLOW:Will.c.10","ALEXFIORD","WILLOW","Will.c.10","DRY",78.87421,-75.79867,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.4,135,-0.115502626853804,0.00734029024800669,-0.0501519756838906,-0.0122683034716976,0.806513189250346,-0.316348812046323,-0.490164377204028,0.0437535150779062,-0.53193277310925
"ALEXFIORD:WILLOW:Will.c.1","ALEXFIORD","WILLOW","Will.c.1","DRY",78.87421,-75.79867,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.4,135,-0.191587831912717,0.00798184938075016,-0.0564516129032252,-0.0291361987760372,1.3782852306556,-0.713758725833352,-0.664526504822247,0.0437535150779062,-0.53193277310925
"ALEXFIORD:WILLOW:Will.c.2","ALEXFIORD","WILLOW","Will.c.2","DRY",78.87421,-75.79867,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.4,135,0.449491618201378,-0.000962784326067746,0.149059334298123,-0.0113124246115996,0.567891592666682,0.172505293108681,-0.740396885775359,0.0437535150779062,-0.53193277310925
"ALEXFIORD:WILLOW:Will.c.3","ALEXFIORD","WILLOW","Will.c.3","DRY",78.87421,-75.79867,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.4,135,-0.0901003439949772,-0.00765085020179712,-0.0319878141660292,-0.0175871542008312,0.207457126110741,0.523190757620806,-0.730647883731551,0.0437535150779062,-0.53193277310925
"ALEXFIORD:WILLOW:Will.c.4","ALEXFIORD","WILLOW","Will.c.4","DRY",78.87421,-75.79867,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.4,135,0.642753627427543,0.000923070264281237,0.18987341772152,0.0306516091702345,0.765298749703958,-0.152260730680693,-0.613038019023262,0.0437535150779062,-0.53193277310925
"ALEXFIORD:WILLOW:Will.c.5","ALEXFIORD","WILLOW","Will.c.5","DRY",78.87421,-75.79867,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.4,135,0.527483046150744,-0.00441628241838499,0.141654978962131,-0.0248411856971884,1.74209565214905,-1.45323755340621,-0.288858098742844,0.0437535150779062,-0.53193277310925
"ALEXFIORD:WILLOW:Will.c.6","ALEXFIORD","WILLOW","Will.c.6","DRY",78.87421,-75.79867,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.4,135,-0.152266272401206,-0.0065405804831035,-0.0567451820128476,-0.0375951251365866,0.737235716366505,0.328516788807012,-1.06575250517352,0.0437535150779062,-0.53193277310925
"ALEXFIORD:WILLOW:Will.c.7","ALEXFIORD","WILLOW","Will.c.7","DRY",78.87421,-75.79867,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.4,135,0.235151367077266,-0.00555325132563491,0.046753246753247,-0.013793256481534,0.204180358870568,0.136365013938769,-0.340545372809332,0.0437535150779062,-0.53193277310925
"ALEXFIORD:WILLOW:Will.c.8","ALEXFIORD","WILLOW","Will.c.8","DRY",78.87421,-75.79867,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.4,135,0.350775663406975,0.00177352535234041,0.0955137481910283,0.0245287291977684,-0.336278592781448,0.50178285713418,-0.165504264352733,0.0437535150779062,-0.53193277310925
"ALEXFIORD:WILLOW:Will.c.9","ALEXFIORD","WILLOW","Will.c.9","DRY",78.87421,-75.79867,30,1,"Arctic",78.5,-75.5,"78.5_-75.5","North America-East",3.4,135,-0.279984459283647,-0.00740221904781123,-0.049881235154394,-0.0460284538551133,1.62660430548767,-0.412285945387388,-1.21431836010028,0.0437535150779062,-0.53193277310925
"ANWR:ATIGUN-A:1","ANWR","ATIGUN-A","1","DRY",68.4746405,-149.3521345,1190,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8.7,311,0.330574054132362,0.0448549832196992,0.100000000000015,0.00980148541927361,-0.416666666666714,0.416666666666709,5.80934209713041e-15,0.035779629234507,0.205322128851559
"ANWR:ATIGUN-A:2","ANWR","ATIGUN-A","2","DRY",68.4746405,-149.3521345,1190,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8.7,311,NA,0.0691826262498694,0.199999999999979,-0.0191024643173695,-0.371621621621574,0,0.371621621621584,0.035779629234507,0.205322128851559
"ANWR:ATIGUN-A:3","ANWR","ATIGUN-A","3","DRY",68.4746405,-149.3521345,1190,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8.7,311,NA,-0.042194952836029,0.100000000000005,0.034463127794976,-0.444444444444404,-2.78848420662259e-14,0.444444444444432,0.035779629234507,0.205322128851559
"ANWR:ATIGUN-A:4","ANWR","ATIGUN-A","4","DRY",68.4746405,-149.3521345,1190,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8.7,311,NA,-0.000624258798798378,-0.0999999999999959,-0.136770154760243,1.4117647058823,-0.99999999999996,-0.411764705882336,0.035779629234507,0.205322128851559
"ANWR:ATIGUN-A:5","ANWR","ATIGUN-A","5","DRY",68.4746405,-149.3521345,1190,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8.7,311,NA,NA,-0.200000000000005,-0.0672605017837636,1.00000000000002,0,-1.00000000000002,0.035779629234507,0.205322128851559
"ANWR:ATIGUN-A:6","ANWR","ATIGUN-A","6","DRY",68.4746405,-149.3521345,1190,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8.7,311,0.316603257322615,-0.00847885005756316,-0.100000000000015,0.0136416275301475,0.256410256410287,0,-0.256410256410285,0.035779629234507,0.205322128851559
"ANWR:ATIGUN-A:7","ANWR","ATIGUN-A","7","DRY",68.4746405,-149.3521345,1190,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8.7,311,NA,0.086215893559109,-7.69185074553464e-17,0.00343761466497328,0.740740740740799,-0.370370370370389,-0.370370370370413,0.035779629234507,0.205322128851559
"ANWR:ATIGUN-A:9","ANWR","ATIGUN-A","9","DRY",68.4746405,-149.3521345,1190,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8.7,311,NA,-0.0316693829972268,-0.20000000000001,-0.0834369831305688,0.292792792792827,-0.277777777777792,-0.0150150150150406,0.035779629234507,0.205322128851559
"ANWR:ATIGUN-B:10","ANWR","ATIGUN-B","10","MOIST",68.4759725,-149.352222,1210,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8,329,0.217028338908171,-0.0132416707163042,0.0999999999999962,-0.0443980088927503,1.24369747899154,-1.23529411764701,-0.0084033613445377,0.0359010567117468,0.220728291316544
"ANWR:ATIGUN-B:1","ANWR","ATIGUN-B","1","MOIST",68.4759725,-149.352222,1210,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8,329,-0.119468541169799,0.0110256753270656,-0.10000000000001,-0.0187579339025726,-0.115089514066453,0.831202046035859,-0.716112531969414,0.0359010567117468,0.220728291316544
"ANWR:ATIGUN-B:2","ANWR","ATIGUN-B","2","MOIST",68.4759725,-149.352222,1210,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8,329,0.150728159021064,-0.0305910965449332,0.20000000000001,-0.0132264529422595,-1.66935483870986,1.23387096774209,0.435483870967765,0.0359010567117468,0.220728291316544
"ANWR:ATIGUN-B:3","ANWR","ATIGUN-B","3","MOIST",68.4759725,-149.352222,1210,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8,329,-0.239352864462477,0.0357087282374816,-0.100000000000005,-0.0331775995909345,-0.6547619047619,0.892857142857198,-0.238095238095306,0.0359010567117468,0.220728291316544
"ANWR:ATIGUN-B:4","ANWR","ATIGUN-B","4","MOIST",68.4759725,-149.352222,1210,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8,329,-0.0472327004998006,-0.00306549654573189,-0.200000000000005,-0.0281787861803347,2.22222222222228,-3.92592592592603,1.70370370370374,0.0359010567117468,0.220728291316544
"ANWR:ATIGUN-B:5","ANWR","ATIGUN-B","5","MOIST",68.4759725,-149.352222,1210,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8,329,0.273511918881519,0.00351870124720416,0.0999999999999962,-0.00287157322431286,0.652492668621675,-0.161290322580634,-0.491202346041039,0.0359010567117468,0.220728291316544
"ANWR:ATIGUN-B:6","ANWR","ATIGUN-B","6","MOIST",68.4759725,-149.352222,1210,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8,329,-2.42579284866662e-15,0.0148872239213964,-5.13420233989633e-15,-0.00505369054972293,1.66666666666676,-1.50000000000009,-0.166666666666673,0.0359010567117468,0.220728291316544
"ANWR:ATIGUN-B:7","ANWR","ATIGUN-B","7","MOIST",68.4759725,-149.352222,1210,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8,329,-0.257447449110041,-0.0107057907297704,-0.100000000000005,-0.0286061660112529,-0.293233082706991,1.21804511278223,-0.92481203007523,0.0359010567117468,0.220728291316544
"ANWR:ATIGUN-B:8","ANWR","ATIGUN-B","8","MOIST",68.4759725,-149.352222,1210,1,"Arctic-Alpine",68,-149,"68_-149","North America-West",8,329,0.478283144308027,0.0110910904922334,0.099999999999996,0.0952728347073192,0.624999999999975,-1.56249999999994,0.937499999999963,0.0359010567117468,0.220728291316544
"ANWR:ATIGUN-C:10","ANWR","ATIGUN-C","10","MOIST",68.454758,-149.319503,885,1,"Arctic",68,-149,"68_-149","North America-East",10.1,245,NA,-0.0311588377353773,0.599999999999937,0.0607782518135637,2.77477477477447,0,-2.77477477477447,0.0353500921853123,0.0742296918767586
"ANWR:ATIGUN-C:1","ANWR","ATIGUN-C","1","MOIST",68.454758,-149.319503,885,1,"Arctic",68,-149,"68_-149","North America-East",10.1,245,0.718234544095457,-0.0251993813230536,0.2,0.0230786898170512,0.249907441688364,0,-0.249907441688381,0.0353500921853123,0.0742296918767586
"ANWR:ATIGUN-C:2","ANWR","ATIGUN-C","2","MOIST",68.454758,-149.319503,885,1,"Arctic",68,-149,"68_-149","North America-East",10.1,245,-1.10229640147327,-0.00214218743461223,-0.400000000000009,-0.0769151172444557,1.51518522638784,-0.198019801980203,-1.31716542440763,0.0353500921853123,0.0742296918767586
"ANWR:ATIGUN-C:3","ANWR","ATIGUN-C","3","MOIST",68.454758,-149.319503,885,1,"Arctic",68,-149,"68_-149","North America-East",10.1,245,-0.711348383117545,0.0235537461648783,-0.199999999999979,0.011479570432465,-1.42441860465101,-0.465116279069719,1.88953488372073,0.0353500921853123,0.0742296918767586
"ANWR:ATIGUN-C:4","ANWR","ATIGUN-C","4","MOIST",68.454758,-149.319503,885,1,"Arctic",68,-149,"68_-149","North America-East",10.1,245,0,-0.0828115785009948,0,-0.116307188896599,2.57338551859109,0,-2.57338551859107,0.0353500921853123,0.0742296918767586
"ANWR:ATIGUN-C:5","ANWR","ATIGUN-C","5","MOIST",68.454758,-149.319503,885,1,"Arctic",68,-149,"68_-149","North America-East",10.1,245,NA,NA,NA,NA,NA,NA,NA,0.0353500921853123,0.0742296918767586
"ANWR:ATIGUN-C:6","ANWR","ATIGUN-C","6","MOIST",68.454758,-149.319503,885,1,"Arctic",68,-149,"68_-149","North America-East",10.1,245,-1.104257109823,-0.0105733993096147,-0.300000000000015,-0.0165483396710252,1.0389610389612,-0.23809523809525,-0.800865800865956,0.0353500921853123,0.0742296918767586
"ANWR:ATIGUN-C:7","ANWR","ATIGUN-C","7","MOIST",68.454758,-149.319503,885,1,"Arctic",68,-149,"68_-149","North America-East",10.1,245,-0.235773580863873,-0.00906632200032083,-0.0999999999999959,-0.023050585023223,0.110294117647045,0,-0.110294117647055,0.0353500921853123,0.0742296918767586
"ANWR:ATIGUN-C:8","ANWR","ATIGUN-C","8","MOIST",68.454758,-149.319503,885,1,"Arctic",68,-149,"68_-149","North America-East",10.1,245,-0.690700671933692,-0.0346772407721413,-0.10000000000001,-0.0267801407071889,1.41163793103474,0,-1.41163793103474,0.0353500921853123,0.0742296918767586
"ANWR:ATIGUN-C:9","ANWR","ATIGUN-C","9","MOIST",68.454758,-149.319503,885,1,"Arctic",68,-149,"68_-149","North America-East",10.1,245,-0.47167140684283,0.0102590134036636,2.51214793389378e-16,-0.0545758270585722,1.78571428571411,0,-1.78571428571409,0.0353500921853123,0.0742296918767586
"ANWR:JAGO-A:10","ANWR","JAGO-A","10","MOIST",69.70312,-143.626875,198,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,168,0.250087036517566,-0.0217500122925045,0.204918032786885,-0.0210621723096916,0.332362092573288,0.618975115710305,-0.951337208283592,0.0421289404433659,1.98599439775914
"ANWR:JAGO-A:1","ANWR","JAGO-A","1","MOIST",69.70312,-143.626875,198,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,168,0.0476147495108656,-0.0131820033465719,-0.0163934426229552,-0.0114663162882237,-0.115300658909104,0.306873317536316,-0.191572658627211,0.0421289404433659,1.98599439775914
"ANWR:JAGO-A:2","ANWR","JAGO-A","2","MOIST",69.70312,-143.626875,198,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,168,0.0778492984107367,0.0440838636873449,-0.114754098360659,0.0260712382397361,-1.74257170209684,1.88095790605681,-0.138386203959976,0.0421289404433659,1.98599439775914
"ANWR:JAGO-A:3","ANWR","JAGO-A","3","MOIST",69.70312,-143.626875,198,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,168,-0.130226838462823,-0.0159973741270935,2.79127548210452e-16,-0.00500606913897443,-1.42063799560895,0.929872142580409,0.490765853028546,0.0421289404433659,1.98599439775914
"ANWR:JAGO-A:4","ANWR","JAGO-A","4","MOIST",69.70312,-143.626875,198,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,168,-0.0219442849278097,-0.00406496211075222,-0.139344262295092,-0.0180094361278262,-1.28690036790526,1.56409443369766,-0.277194065792396,0.0421289404433659,1.98599439775914
"ANWR:JAGO-A:6","ANWR","JAGO-A","6","MOIST",69.70312,-143.626875,198,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,168,0.443268485760502,0.0053451697851744,0.399999999999984,0.0454252126207883,1.1240913811007,-1.76531671858769,0.641225337486993,0.0421289404433659,1.98599439775914
"ANWR:JAGO-A:7","ANWR","JAGO-A","7","MOIST",69.70312,-143.626875,198,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,168,-0.2506488854904,-0.00788481766650944,-0.0983606557377046,-0.0115646324150633,0.779169254985864,-0.161382444798246,-0.617786810187632,0.0421289404433659,1.98599439775914
"ANWR:JAGO-A:8","ANWR","JAGO-A","8","MOIST",69.70312,-143.626875,198,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,168,0.207947419658403,-0.00453788733970235,0.180327868852453,0.000727592222152369,-0.982394392873343,1.191952742901,-0.209558350027672,0.0421289404433659,1.98599439775914
"ANWR:JAGO-A:9","ANWR","JAGO-A","9","MOIST",69.70312,-143.626875,198,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,168,0.0346742751739169,-0.0163291372228515,0.106557377049181,-0.0141431417429323,0.709274629658914,-0.0497575617640534,-0.659517067894869,0.0421289404433659,1.98599439775914
"ANWR:JAGO-B:10","ANWR","JAGO-B","10","MOIST",69.71159,-143.616045,168,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,171,-0.0833756063210754,-0.0119610882371305,-0.199999999999991,0.0319955372278389,0.669847328244254,0.175572519083956,-0.845419847328205,0.0422688323376234,2.03501400560228
"ANWR:JAGO-B:1","ANWR","JAGO-B","1","MOIST",69.71159,-143.616045,168,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,171,-0.0227592305890921,0.0102098562480246,0.188524590163931,-0.00952608437910627,-0.940841054882367,1.09230220955096,-0.151461154668571,0.0422688323376234,2.03501400560228
"ANWR:JAGO-B:2","ANWR","JAGO-B","2","MOIST",69.71159,-143.616045,168,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,171,0.24274448571944,-0.0062704272314615,0.196721311475408,-0.0241620089699874,0.69026443476667,-0.971819766302021,0.28155533153535,0.0422688323376234,2.03501400560228
"ANWR:JAGO-B:3","ANWR","JAGO-B","3","MOIST",69.71159,-143.616045,168,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,171,-0.0653826937339046,-0.00967905508533225,-0.00819672131147775,-0.00988205339150657,0.7250354546627,-1.09522676108025,0.370191306417542,0.0422688323376234,2.03501400560228
"ANWR:JAGO-B:5","ANWR","JAGO-B","5","MOIST",69.71159,-143.616045,168,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,171,-0.233803260047144,-0.0155617604283771,0.00819672131147678,0.00477808957707861,0.570495933065109,0.0475475366267524,-0.618043469691864,0.0422688323376234,2.03501400560228
"ANWR:JAGO-B:6","ANWR","JAGO-B","6","MOIST",69.71159,-143.616045,168,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,171,-0.144741592554406,0.00701768291810136,0.0737704918032714,0.00298190625843205,-0.186221127785704,-0.140747456443099,0.326968584228787,0.0422688323376234,2.03501400560228
"ANWR:JAGO-B:8","ANWR","JAGO-B","8","MOIST",69.71159,-143.616045,168,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,171,-0.868457819311415,-0.00315156694098276,-0.221311475409841,-0.0212560445806233,0.952874282189655,-0.772650664164681,-0.180223618024988,0.0422688323376234,2.03501400560228
"ANWR:JAGO-B:9","ANWR","JAGO-B","9","MOIST",69.71159,-143.616045,168,1,"Arctic",69.5,-143.5,"69.5_-143.5","North America-West",10.6,171,0.486515271430481,0.00603461739801015,5.02429586778788e-16,-0.0759160444072828,-1.56734098778926,3.09094222708208,-1.5236012392928,0.0422688323376234,2.03501400560228
"ATQASUK:AD:ADC01","ATQASUK","AD","ADC01","DRY",70.45373011,-157.4073879,22,0.75,"Arctic",70,-157,"70_-157","North America-West",8,138,0.0629569450369952,0.00152239193164744,0.0316455696202532,-0.00949046989310291,-0.139420468450098,0.139420468450098,0,0.0241828469669132,1.38907563025211
"ATQASUK:AD:ADC02","ATQASUK","AD","ADC02","DRY",70.45373011,-157.4073879,22,0.75,"Arctic",70,-157,"70_-157","North America-West",8,138,0.204264359360661,0.00438642026502857,0.0834553440702768,-0.00884341324912358,-0.296668253767721,0.243376791349162,0.0532914624185593,0.0241828469669132,1.38907563025211
"ATQASUK:AD:ADC03","ATQASUK","AD","ADC03","DRY",70.45373011,-157.4073879,22,0.75,"Arctic",70,-157,"70_-157","North America-West",8,138,0.0736693047632392,-0.000177600688694836,0.0480920020909593,-0.00300429193211247,-0.757507222954184,0.717013344892287,0.0404938780618904,0.0241828469669132,1.38907563025211
