"row_ID","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","YEAR_earliest","YEAR_latest","Repeats","ValueType","Method","SurveyedArea","LAT","LONG","lat_grid","lon_grid","gridcell","Region","FRic","FEve","FDis","SR","qual.FRic","AlpArc","AZONE","ELEV","MOISTURE","TempSeas","TempMaxSum","TempMinWin","TempAvSum","TempAvWin","PrecipAnn","PrecipSeas","SnowAnn","permafrost","EShrubCover","DShrubCover","GraminoidCover","ForbCover","PlotDominatingFG"
48,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl4:2005","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl4","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl4",2005,2005,2007,2,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",25.8817306238904,0.639240706515448,2.31290370546014,12,0.818505560385942,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",39.622641509434,30.188679245283,27.6729559748428,2.51572327044025,"None"
49,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl4:2007","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl4","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl4",2007,2005,2007,2,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",20.2173862720872,0.651142544920039,2.19550553588953,10,0.835585259596699,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",49.6644295302013,30.2013422818792,18.1208053691275,2.01342281879195,"None"
50,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5:1999","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl5",1999,1999,2008,4,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",18.3195896621207,0.410691708691152,2.50281749590369,9,0.803872701062809,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",33.7209302325581,39.5348837209302,24.4186046511628,2.32558139534884,"None"
51,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5:2005","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl5",2005,1999,2008,4,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",16.6956228781181,0.615608950889194,2.2174761330716,9,0.771535422871871,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",57.8947368421053,31.5789473684211,4.3859649122807,6.14035087719298,"Evergreen_Shrub-Dominated"
52,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5:2007","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl5",2007,1999,2008,4,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",21.0896026393491,0.570687772673213,2.28861772729925,9,0.799691013693444,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",59.4059405940594,31.6831683168317,5.94059405940594,2.97029702970297,"Evergreen_Shrub-Dominated"
53,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5:2008","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl5",2008,1999,2008,4,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",21.1878398671269,0.470802676764956,1.71467243373006,10,0.893149418315177,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",52.6315789473684,37.8947368421053,5.26315789473684,4.21052631578947,"Evergreen_Shrub-Dominated"
54,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl6:1999","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl6","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl6",1999,1999,2008,3,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",28.5587368259459,0.659622659166959,2.98671159306873,13,0.752256526992869,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",44.3478260869565,17.3913043478261,37.3913043478261,0.869565217391304,"None"
55,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl6:2005","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl6","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl6",2005,1999,2008,3,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",22.454558573278,0.768143030410484,2.65246916574804,9,0.829938130449321,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",51.0204081632653,31.6326530612245,16.3265306122449,1.02040816326531,"Evergreen_Shrub-Dominated"
56,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl6:2008","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl6","ABISKO:ABISKOWET_MULTE","ABISKO","ABISKOWET_MULTE","Abisko_wetheathControl6",2008,1999,2008,3,"pf_all_plot","Point-framing (sum)",0.25,68.20462,18.49582,68,18,"68_18","Eurasia",24.0041952927378,0.735347902787494,2.96172543394839,10,0.771535001549808,"Arctic","LOW",420,"WET",8522,13.2,-17.1,8.9,-13.9,635,30,438,"none",39.2156862745098,29.4117647058824,31.3725490196078,0,"None"
57,"ABISKO:PEATLAND:AA1:2000","ABISKO:PEATLAND:AA1","ABISKO:PEATLAND","ABISKO","PEATLAND","AA1",2000,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.134957950015,0.62135196167652,1.94992288324428,8,0.881920548300774,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",73.2696897374702,17.8997613365155,2.14797136038186,6.68257756563246,"Evergreen_Shrub-Dominated"
58,"ABISKO:PEATLAND:AA1:2002","ABISKO:PEATLAND:AA1","ABISKO:PEATLAND","ABISKO","PEATLAND","AA1",2002,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",20.0585082465106,0.284714184033078,2.27065445672566,8,0.88219732185926,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",72.5,19.375,1.66666666666667,6.45833333333333,"Evergreen_Shrub-Dominated"
59,"ABISKO:PEATLAND:AA1:2004","ABISKO:PEATLAND:AA1","ABISKO:PEATLAND","ABISKO","PEATLAND","AA1",2004,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",13.9984885720522,0.71208225987566,2.23259662072401,7,0.85666667266443,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",77.4468085106383,14.8936170212766,2.5531914893617,5.1063829787234,"Evergreen_Shrub-Dominated"
60,"ABISKO:PEATLAND:AA1:2008","ABISKO:PEATLAND:AA1","ABISKO:PEATLAND","ABISKO","PEATLAND","AA1",2008,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",13.9984885720522,0.777128915413912,2.43867296874323,7,0.85666667266443,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",72.2352941176471,16.4705882352941,3.05882352941176,8.23529411764706,"Evergreen_Shrub-Dominated"
61,"ABISKO:PEATLAND:AA1:2013","ABISKO:PEATLAND:AA1","ABISKO:PEATLAND","ABISKO","PEATLAND","AA1",2013,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.134957950015,0.584663634876508,1.98398380296384,8,0.881920548300774,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",72.3905723905724,20.2020202020202,1.34680134680135,6.06060606060606,"Evergreen_Shrub-Dominated"
62,"ABISKO:PEATLAND:AA2:2000","ABISKO:PEATLAND:AA2","ABISKO:PEATLAND","ABISKO","PEATLAND","AA2",2000,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.3871028035374,0.536531413748561,2.08180476864491,7,0.901435189461233,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",82.8162291169451,3.34128878281623,4.77326968973747,9.06921241050119,"Evergreen_Shrub-Dominated"
63,"ABISKO:PEATLAND:AA2:2002","ABISKO:PEATLAND:AA2","ABISKO:PEATLAND","ABISKO","PEATLAND","AA2",2002,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.2253163979487,0.466400232293658,1.61949832598225,8,0.826030900896309,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",86.6666666666667,0.740740740740741,3.20987654320988,9.38271604938272,"Evergreen_Shrub-Dominated"
64,"ABISKO:PEATLAND:AA2:2004","ABISKO:PEATLAND:AA2","ABISKO:PEATLAND","ABISKO","PEATLAND","AA2",2004,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",12.6993392380586,0.67667953794112,2.20880493886709,6,0.9474313608318,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",74.468085106383,8.274231678487,5.91016548463357,11.3475177304965,"Evergreen_Shrub-Dominated"
65,"ABISKO:PEATLAND:AA2:2006","ABISKO:PEATLAND:AA2","ABISKO:PEATLAND","ABISKO","PEATLAND","AA2",2006,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.2253163979487,0.518925988510787,1.80760105163287,8,0.826030900896309,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",80.0925925925926,3.7037037037037,4.16666666666667,12.037037037037,"Evergreen_Shrub-Dominated"
66,"ABISKO:PEATLAND:AA2:2008","ABISKO:PEATLAND:AA2","ABISKO:PEATLAND","ABISKO","PEATLAND","AA2",2008,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.3871028035374,0.633437493045204,1.97268467448355,7,0.901435189461233,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",80.1470588235294,6.86274509803922,6.12745098039216,6.86274509803922,"Evergreen_Shrub-Dominated"
67,"ABISKO:PEATLAND:AA2:2013","ABISKO:PEATLAND:AA2","ABISKO:PEATLAND","ABISKO","PEATLAND","AA2",2013,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.2253163979487,0.410590838264068,2.09470861868465,8,0.826030900896309,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",74.7747747747748,4.05405405405405,5.40540540540541,15.7657657657658,"Evergreen_Shrub-Dominated"
68,"ABISKO:PEATLAND:AA3:2000","ABISKO:PEATLAND:AA3","ABISKO:PEATLAND","ABISKO","PEATLAND","AA3",2000,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",20.0585082465106,0.225943919693191,2.14261331175031,8,0.88219732185926,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",82.3170731707317,9.14634146341463,0.914634146341463,7.6219512195122,"Evergreen_Shrub-Dominated"
69,"ABISKO:PEATLAND:AA3:2002","ABISKO:PEATLAND:AA3","ABISKO:PEATLAND","ABISKO","PEATLAND","AA3",2002,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",20.0585082465106,0.217597000711475,2.41453884005648,8,0.88219732185926,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",75.7785467128028,10.7266435986159,1.03806228373702,12.4567474048443,"Evergreen_Shrub-Dominated"
70,"ABISKO:PEATLAND:AA3:2004","ABISKO:PEATLAND:AA3","ABISKO:PEATLAND","ABISKO","PEATLAND","AA3",2004,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",16.6263323138715,0.606005503298774,2.09991878756863,7,0.90730537538729,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",73.4513274336283,12.9793510324484,0,13.5693215339233,"Evergreen_Shrub-Dominated"
71,"ABISKO:PEATLAND:AA3:2006","ABISKO:PEATLAND:AA3","ABISKO:PEATLAND","ABISKO","PEATLAND","AA3",2006,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",13.9984885720522,0.631307188029299,2.30995250676225,7,0.85666667266443,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",79.5138888888889,11.4583333333333,1.04166666666667,7.98611111111111,"Evergreen_Shrub-Dominated"
72,"ABISKO:PEATLAND:AA3:2008","ABISKO:PEATLAND:AA3","ABISKO:PEATLAND","ABISKO","PEATLAND","AA3",2008,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",20.0585082465106,0.31783354971873,2.45110756328718,8,0.88219732185926,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",70.573566084788,16.2094763092269,1.74563591022444,11.4713216957606,"Evergreen_Shrub-Dominated"
73,"ABISKO:PEATLAND:AA3:2013","ABISKO:PEATLAND:AA3","ABISKO:PEATLAND","ABISKO","PEATLAND","AA3",2013,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.8118103502938,0.385345218695066,2.0598408771095,9,0.815293429290147,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",71.5846994535519,12.568306010929,3.82513661202186,12.0218579234973,"Evergreen_Shrub-Dominated"
74,"ABISKO:PEATLAND:AA4:2000","ABISKO:PEATLAND:AA4","ABISKO:PEATLAND","ABISKO","PEATLAND","AA4",2000,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.2253163979487,0.583542974830028,1.63920953839337,8,0.826030900896309,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",83.2402234636871,4.74860335195531,6.14525139664805,5.8659217877095,"Evergreen_Shrub-Dominated"
75,"ABISKO:PEATLAND:AA4:2004","ABISKO:PEATLAND:AA4","ABISKO:PEATLAND","ABISKO","PEATLAND","AA4",2004,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",12.6993392380586,0.53389614167086,2.06488182419599,6,0.9474313608318,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",80.6153846153846,4.92307692307692,2.76923076923077,11.6923076923077,"Evergreen_Shrub-Dominated"
76,"ABISKO:PEATLAND:AA4:2006","ABISKO:PEATLAND:AA4","ABISKO:PEATLAND","ABISKO","PEATLAND","AA4",2006,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",16.6313027113762,0.425028125433819,1.7311820733246,7,0.889529150329537,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",84.3137254901961,3.59477124183007,0.980392156862745,11.1111111111111,"Evergreen_Shrub-Dominated"
77,"ABISKO:PEATLAND:AA4:2008","ABISKO:PEATLAND:AA4","ABISKO:PEATLAND","ABISKO","PEATLAND","AA4",2008,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.3871028035374,0.417887123457911,2.46629018385559,7,0.901435189461233,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",72.9537366548043,7.11743772241993,3.20284697508897,16.7259786476868,"Evergreen_Shrub-Dominated"
78,"ABISKO:PEATLAND:AA4:2013","ABISKO:PEATLAND:AA4","ABISKO:PEATLAND","ABISKO","PEATLAND","AA4",2013,2000,2013,5,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.3871028035374,0.409350597321453,2.72317268239402,7,0.901435189461233,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",66.1458333333333,4.16666666666667,4.16666666666667,25.5208333333333,"Evergreen_Shrub-Dominated"
79,"ABISKO:PEATLAND:AA5:2000","ABISKO:PEATLAND:AA5","ABISKO:PEATLAND","ABISKO","PEATLAND","AA5",2000,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.134957950015,0.60545618877917,1.90324499984823,8,0.881920548300774,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",73.4375,22.1354166666667,1.82291666666667,2.60416666666667,"Evergreen_Shrub-Dominated"
80,"ABISKO:PEATLAND:AA5:2002","ABISKO:PEATLAND:AA5","ABISKO:PEATLAND","ABISKO","PEATLAND","AA5",2002,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.134957950015,0.648172961341164,2.1058993779878,8,0.881920548300774,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",65.5405405405405,25.6756756756757,2.7027027027027,6.08108108108108,"Evergreen_Shrub-Dominated"
81,"ABISKO:PEATLAND:AA5:2004","ABISKO:PEATLAND:AA5","ABISKO:PEATLAND","ABISKO","PEATLAND","AA5",2004,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",13.9984885720522,0.782977294477075,2.38321754142702,7,0.85666667266443,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",70.3619909502262,23.5294117647059,2.03619909502262,4.07239819004525,"Evergreen_Shrub-Dominated"
82,"ABISKO:PEATLAND:AA5:2006","ABISKO:PEATLAND:AA5","ABISKO:PEATLAND","ABISKO","PEATLAND","AA5",2006,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",20.0585082465106,0.198846420279175,2.10726886421043,8,0.88219732185926,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",79.3023255813954,14.6511627906977,0.930232558139535,5.11627906976744,"Evergreen_Shrub-Dominated"
83,"ABISKO:PEATLAND:AA5:2008","ABISKO:PEATLAND:AA5","ABISKO:PEATLAND","ABISKO","PEATLAND","AA5",2008,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.8118103502938,0.223305090432734,1.81045841632006,9,0.815293429290147,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",76.3888888888889,17.3611111111111,1.62037037037037,4.62962962962963,"Evergreen_Shrub-Dominated"
84,"ABISKO:PEATLAND:AA5:2013","ABISKO:PEATLAND:AA5","ABISKO:PEATLAND","ABISKO","PEATLAND","AA5",2013,2000,2013,6,"pf_all_plot","Point-framing (sum)",0.25,68.358087,18.812886,68,18.5,"68_18.5","Eurasia",18.8092518039278,0.346543440671556,1.82261198241249,10,0.782071021150836,"Arctic","LOW",340,"MOIST",8698,16.5,-14.2,12.3,-11,406,29,273,"none",68.9750692520776,20.4986149584488,1.38504155124654,9.14127423822715,"Evergreen_Shrub-Dominated"
85,"ABISKO:lower_forest:ALFc1:1999","ABISKO:lower_forest:ALFc1","ABISKO:lower_forest","ABISKO","lower_forest","ALFc1",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",8.41394509413286,0.150896604027838,2.77974945107292,5,0.993032571576238,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",37.7777777777778,36.6666666666667,25.5555555555556,0,"None"
86,"ABISKO:lower_forest:ALFc1:2009","ABISKO:lower_forest:ALFc1","ABISKO:lower_forest","ABISKO","lower_forest","ALFc1",2009,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",8.41394509413286,0.23033487079887,2.21782975301404,5,0.993032571576238,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",60.7594936708861,37.9746835443038,1.26582278481013,0,"Evergreen_Shrub-Dominated"
87,"ABISKO:lower_forest:ALFc2:1999","ABISKO:lower_forest:ALFc2","ABISKO:lower_forest","ABISKO","lower_forest","ALFc2",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",11.5969425814284,0.66606045634603,2.54782152150929,6,0.942374127813332,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",37.0967741935484,40.3225806451613,22.5806451612903,0,"None"
88,"ABISKO:lower_forest:ALFc2:2009","ABISKO:lower_forest:ALFc2","ABISKO:lower_forest","ABISKO","lower_forest","ALFc2",2009,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",5.72287329285587,0.688298602669327,1.82231703065749,4,1,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",75,20,5,0,"Evergreen_Shrub-Dominated"
89,"ABISKO:lower_forest:ALFc3:1999","ABISKO:lower_forest:ALFc3","ABISKO:lower_forest","ABISKO","lower_forest","ALFc3",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",20.9305915293104,0.428677890392237,2.40141448076971,8,0.88129187064892,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",33.75,25,30,11.25,"None"
90,"ABISKO:lower_forest:ALFc3:2009","ABISKO:lower_forest:ALFc3","ABISKO:lower_forest","ABISKO","lower_forest","ALFc3",2009,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",13.4850077805128,0.703119286225425,2.37046144477745,7,0.923925706778119,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",46.7105263157895,36.1842105263158,13.8157894736842,3.28947368421053,"None"
91,"ABISKO:lower_forest:ALFc4:1999","ABISKO:lower_forest:ALFc4","ABISKO:lower_forest","ABISKO","lower_forest","ALFc4",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",17.5667677231898,0.521856910668605,1.60932525117683,8,0.855895542786663,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",6.12244897959184,37.7551020408163,50,6.12244897959184,"None"
92,"ABISKO:lower_forest:ALFc4:2009","ABISKO:lower_forest:ALFc4","ABISKO:lower_forest","ABISKO","lower_forest","ALFc4",2009,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",8.69737497476824,0.646389736614755,1.92541704973576,5,0.945270268895093,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",75,14.7727272727273,10.2272727272727,0,"Evergreen_Shrub-Dominated"
93,"ABISKO:lower_forest:ALFc5:1999","ABISKO:lower_forest:ALFc5","ABISKO:lower_forest","ABISKO","lower_forest","ALFc5",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",29.684162139282,0.417034323892212,1.61290662816101,12,0.817108920229493,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",5.76923076923077,41.6666666666667,48.7179487179487,3.84615384615385,"None"
94,"ABISKO:lower_forest:ALFc5:2009","ABISKO:lower_forest:ALFc5","ABISKO:lower_forest","ABISKO","lower_forest","ALFc5",2009,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3284,18.8356,68,18.5,"68_18.5","Eurasia",5.72287329285587,0.567803115301346,1.62430610355962,4,1,"Arctic","LOW",523,NA,8681,15.7,-15.1,11.4,-11.9,462,30,303,"none",83.0508474576271,15.2542372881356,1.69491525423729,0,"Evergreen_Shrub-Dominated"
95,"ABISKO:lower_tundra:ALTc1:1999","ABISKO:lower_tundra:ALTc1","ABISKO:lower_tundra","ABISKO","lower_tundra","ALTc1",1999,1999,1999,1,"pf_all_plot","Point-framing (sum)",1,68.3244,18.8417,68,18.5,"68_18.5","Eurasia",NA,NA,0.426623121799762,2,NA,"Arctic","LOW",545,NA,8679,15.4,-15.3,11.2,-12.1,455,29,295,"none",94.6902654867257,0,5.30973451327434,0,"Evergreen_Shrub-Dominated"
96,"ABISKO:lower_tundra:ALTc2:1999","ABISKO:lower_tundra:ALTc2","ABISKO:lower_tundra","ABISKO","lower_tundra","ALTc2",1999,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3244,18.8417,68,18.5,"68_18.5","Eurasia",5.11925778386527,0.575415204987917,1.0501620510467,4,1,"Arctic","LOW",545,NA,8679,15.4,-15.3,11.2,-12.1,455,29,295,"none",89.9159663865546,10.0840336134454,0,0,"Evergreen_Shrub-Dominated"
97,"ABISKO:lower_tundra:ALTc2:2009","ABISKO:lower_tundra:ALTc2","ABISKO:lower_tundra","ABISKO","lower_tundra","ALTc2",2009,1999,2009,2,"pf_all_plot","Point-framing (sum)",1,68.3244,18.8417,68,18.5,"68_18.5","Eurasia",8.70672532902858,0.483769160147819,1.91581146462789,6,0.952697186764367,"Arctic","LOW",545,NA,8679,15.4,-15.3,11.2,-12.1,455,29,295,"none",59.7222222222222,34.7222222222222,0,5.55555555555556,"Evergreen_Shrub-Dominated"
98,"ABISKO:lower_tundra:ALTc3:2009","ABISKO:lower_tundra:ALTc3","ABISKO:lower_tundra","ABISKO","lower_tundra","ALTc3",2009,2009,2009,1,"pf_all_plot","Point-framing (sum)",1,68.3244,18.8417,68,18.5,"68_18.5","Eurasia",NA,0.747501641753812,1.40941738711044,3,NA,"Arctic","LOW",545,NA,8679,15.4,-15.3,11.2,-12.1,455,29,295,"none",95.3846153846154,4.61538461538462,0,0,"Evergreen_Shrub-Dominated"
99,"ABISKO:lower_tundra:ALTc4:2009","ABISKO:lower_tundra:ALTc4","ABISKO:lower_tundra","ABISKO","lower_tundra","ALTc4",2009,2009,2009,1,"pf_all_plot","Point-framing (sum)",1,68.3244,18.8417,68,18.5,"68_18.5","Eurasia",NA,NA,2.06652858723683,2,NA,"Arctic","LOW",545,NA,8679,15.4,-15.3,11.2,-12.1,455,29,295,"none",100,0,0,0,"Evergreen_Shrub-Dominated"
